track_name,artist_name,preview,artist_genre
Hallucination,Regard,./data/Hallucination,dance pop edm electro house pop pop dance pop edm slap house tropical house
Right on time,Metronomy,./data/Right on time,alternative dance electronica electropop indie rock indietronica modern rock new rave socal pop punk
Why I Love You,grentperez,./data/Why I Love You,chill r&b
Like Exploding Stones,Kurt Vile,./data/Like Exploding Stones,alternative rock art pop freak folk indie folk indie rock modern folk rock neo-psychedelic philly indie roots rock stomp and holler
I Love You,Fontaines D.C.,./data/I Love You,chamber psych indie rock irish indie rock modern alternative rock modern rock
Life's Coming in Slow - from GRAN TURISMO 7,Nothing But Thieves,./data/Life's Coming in Slow - from GRAN TURISMO 7,alternative pop rock modern alternative rock modern rock rock
Fishin' On A River,Jake Owen,./data/Fishin' On A River,contemporary country country country road modern country rock
Can't Be Me,Sean Stemaly,./data/Can't Be Me,contemporary country country pop
Weatherman,Eddie Benjamin,./data/Weatherman,modern indie pop
All Of It All,Lukas Graham,./data/All Of It All,danish pop pop scandipop
Blow The Roof (with Kasbo & EVAN GIIA),Louis The Child,./data/Blow The Roof (with Kasbo & EVAN GIIA),edm electropop indie poptimism pop pop dance tropical house
Let Me Know (feat. Kalan.FrFr),OHGEESY,./data/Let Me Know (feat. Kalan.FrFr),cali rap trap
556 (Green Tip),iayze,./data/556 (Green Tip),plugg pluggnb vapor trap
4's Up,Fredo Bang,./data/4's Up,baton rouge rap pop rap southern hip hop trap
danser,mwami,./data/danser,indie hip hop
Never Ending,Bob Moses,./data/Never Ending,canadian electronic canadian house
King of Sweden,Future Islands,./data/King of Sweden,alternative dance baltimore indie chillwave indie rock modern rock
Bleach,Isaac Dunbar,./data/Bleach,alt z indie pop modern indie pop social media pop
Sus Huellas,Romeo Santos,./data/Sus Huellas,bachata latin
Clap Your Hands,Kungs,./data/Clap Your Hands,edm pop dance tropical house
Slow Song (with Dragonette),The Knocks,./data/Slow Song (with Dragonette),alternative dance edm indie poptimism indietronica nu disco tropical house
Knock Knock,Tion Wayne,./data/Knock Knock,london rap
Louis Baggage (feat. Babyface Ray),Curren$y,./data/Louis Baggage (feat. Babyface Ray),alternative hip hop dirty south rap gangster rap hip hop new orleans rap pop rap rap southern hip hop underground hip hop
Here,Porsh Bet$,./data/Here,indie r&b
Girls In Line for the Bathroom,Carlie Hanson,./data/Girls In Line for the Bathroom,alt z electropop indie electropop indie poptimism pop post-teen pop social media pop
Single In September,Zolita,./data/Single In September,alt z electropop indie poptimism pop
SAGA,Hurray For The Riff Raff,./data/SAGA,alternative country folk indie pop new americana new orleans americana queer country stomp and holler
AM Gold,Train,./data/AM Gold,dance pop neo mellow pop pop rock
Radio,JP Cooper,./data/Radio,neo mellow pop pop rock tropical house uk pop
I Keep,BROODS,./data/I Keep,art pop auckland indie electropop etherpop indie pop indie poptimism indietronica metropopolis nz pop pop pop rock shimmer pop tropical house vapor soul
FUCKED OVER (feat. phem and Tosh the Drummer),93FEETOFSMOKE,./data/FUCKED OVER (feat. phem and Tosh the Drummer),emo rap
Southside of the Moon,Big K.R.I.T.,./data/Southside of the Moon,alternative hip hop conscious hip hop dirty south rap gangster rap hip hop houston rap mississippi hip hop pop rap rap southern hip hop trap underground hip hop
Busy Body,Pyrex Pryce,./data/Busy Body,indie hip hop
LEVELS,Boslen,./data/LEVELS,bc underground hip hop canadian hip hop indie hip hop
Ginseng Strip 2002,Yung Lean,./data/Ginseng Strip 2002,psychedelic hip hop underground hip hop
Lost,Frank Ocean,./data/Lost,alternative r&b hip hop lgbtq+ hip hop neo soul pop
Love Grows (Where My Rosemary Goes),Edison Lighthouse,./data/Love Grows (Where My Rosemary Goes),bubblegum pop
Lost in the Fire (feat. The Weeknd),Gesaffelstein,./data/Lost in the Fire (feat. The Weeknd),dark clubbing destroy techno
All For Us - from the HBO Original Series Euphoria,Labrinth,./data/All For Us - from the HBO Original Series Euphoria,indie poptimism pop
Boyfriend,Dove Cameron,./data/Boyfriend,pop post-teen pop
Frozen,Madonna,./data/Frozen,dance pop pop
Infinity,Jaymes Young,./data/Infinity,modern rock pop
Dandelions - slowed + reverb,Ruth B.,./data/Dandelions - slowed + reverb,alt z canadian contemporary r&b canadian pop pop
Mount Everest,Labrinth,./data/Mount Everest,indie poptimism pop
Notion,The Rare Occasions,./data/Notion,la indie
Softcore,The Neighbourhood,./data/Softcore,modern alternative rock modern rock pop
Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,./data/Enemy (with JID) - from the series Arcane League of Legends,modern rock rock
U Are My High,DJ Snake,./data/U Are My High,dance pop edm electronic trap pop pop dance pop rap
THATS WHAT I WANT,Lil Nas X,./data/THATS WHAT I WANT,lgbtq+ hip hop pop
Mujeriego,Ryan Castro,./data/Mujeriego,trap colombiano
Praise God,Kanye West,./data/Praise God,chicago rap rap
MIDDLE OF THE NIGHT,Elley Duhé,./data/MIDDLE OF THE NIGHT,alt z pop
Polaroid Love,ENHYPEN,./data/Polaroid Love,anime k-pop boy group
Bananza (Belly Dancer),Akon,./data/Bananza (Belly Dancer),dance pop
Yo Voy (feat. Daddy Yankee),Zion & Lennox,./data/Yo Voy (feat. Daddy Yankee),latin latin hip hop reggaeton trap latino
505,Arctic Monkeys,./data/505,garage rock permanent wave rock sheffield indie
abcdefu,GAYLE,./data/abcdefu,modern alternative pop
Numb Little Bug,Em Beihold,./data/Numb Little Bug,alt z gen z singer-songwriter
Backstabber,Kesha,./data/Backstabber,dance pop electropop pop post-teen pop
Da Ya Think I'm Sexy?,Rod Stewart,./data/Da Ya Think I'm Sexy?,mellow gold soft rock
Lights Are On,Tom Rosenthal,./data/Lights Are On,british singer-songwriter
Swim,Chase Atlantic,./data/Swim,pop
I Hate U,SZA,./data/I Hate U,pop r&b
edamame (feat. Rich Brian),bbno$,./data/edamame (feat. Rich Brian),canadian hip hop dark trap vapor trap
It's All Coming Back to Me Now,Céline Dion,./data/It's All Coming Back to Me Now,canadian pop dance pop
Pope Is a Rockstar,SALES,./data/Pope Is a Rockstar,orlando indie
Before I Knew It,Mason Ramsey,./data/Before I Knew It,contemporary country country
Emiliana,CKay,./data/Emiliana,afro r&b
pushin P (feat. Young Thug),Gunna,./data/pushin P (feat. Young Thug),atl hip hop melodic rap rap trap
Down Under (feat. Colin Hay),Luude,./data/Down Under (feat. Colin Hay),aussietronica
Fingers Crossed,Lauren Spencer-Smith,./data/Fingers Crossed,alt z gen z singer-songwriter pop
Heat Waves,Glass Animals,./data/Heat Waves,gauze pop indietronica shiver pop
She Knows (feat. Amber Coffman & Cults),J. Cole,./data/She Knows (feat. Amber Coffman & Cults),conscious hip hop hip hop north carolina hip hop rap
love nwantiti (ah ah ah),CKay,./data/love nwantiti (ah ah ah),afro r&b
Title,Meghan Trainor,./data/Title,dance pop hip pop pop post-teen pop
Cpr,cupcakKe,./data/Cpr,chicago rap dance pop pop trap queen
Nothing,Bruno Major,./data/Nothing,pop
Happier Than Ever - Edit,Billie Eilish,./data/Happier Than Ever - Edit,art pop electropop pop
I Love You So,The Walters,./data/I Love You So,chicago indie
Get Into It (Yuh),Doja Cat,./data/Get Into It (Yuh),dance pop pop
Hrs and Hrs,Muni Long,./data/Hrs and Hrs,indie r&b pop r&b pop rap r&b
Let's Groove,"Earth, Wind & Fire",./data/Let's Groove,disco funk jazz funk motown quiet storm soul
Meet Me At Our Spot,THE ANXIETY,./data/Meet Me At Our Spot,modern alternative pop
Every Summertime,NIKI,./data/Every Summertime,indonesian r&b pop
masquerade,siouxxie sixxsta,./data/masquerade,glitchcore sped up
SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,./data/SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),afro r&b ghanaian alternative ghanaian pop
WYD Now?,Sadie Jean,./data/WYD Now?,alt z pop
Teenagers,My Chemical Romance,./data/Teenagers,emo pop punk rock
Better Days (NEIKED x Mae Muller x Polo G),NEIKED,./data/Better Days (NEIKED x Mae Muller x Polo G),scandipop
Believe Me,Navos,./data/Believe Me,house
Something About You,Eyedress,./data/Something About You,noise pop
Life Goes On,Oliver Tree,./data/Life Goes On,alternative hip hop
Mama Said,Lukas Graham,./data/Mama Said,danish pop pop scandipop
I WANNA SEE SOME ASS (feat. jetsonmade),Jack Harlow,./data/I WANNA SEE SOME ASS (feat. jetsonmade),deep underground hip hop kentucky hip hop rap
MONEY,LISA,./data/MONEY,k-pop
Loverboy,A-Wall,./data/Loverboy,bedroom pop
Freaks,Surf Curse,./data/Freaks,dreamo indie surf surf punk vegas indie
"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,"./data/More Than A Woman - From ""Saturday Night Fever"" Soundtrack",disco mellow gold soft rock
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,./data/INDUSTRY BABY (feat. Jack Harlow),lgbtq+ hip hop pop
Nuestra Canción,Monsieur Periné,./data/Nuestra Canción,colombian pop gypsy jazz latin latin alternative latin pop latin rock
September,"Earth, Wind & Fire",./data/September,disco funk jazz funk motown quiet storm soul
Woman,Doja Cat,./data/Woman,dance pop pop
Formula,Labrinth,./data/Formula,indie poptimism pop
A-O-K,Tai Verdes,./data/A-O-K,modern indie pop
Into Your Arms (feat. Ava Max),Witt Lowry,./data/Into Your Arms (feat. Ava Max),pop rap
Alors on danse - Radio Edit,Stromae,./data/Alors on danse - Radio Edit,belgian pop g-house
Thot Shit,Megan Thee Stallion,./data/Thot Shit,dance pop houston rap pop trap queen
Beggin',Måneskin,./data/Beggin',indie rock italiano italian pop
Dark Red,Steve Lacy,./data/Dark Red,afrofuturism
Wildest Dreams,Taylor Swift,./data/Wildest Dreams,pop
Like I Can,Sam Smith,./data/Like I Can,dance pop pop uk pop
STAY (with Justin Bieber),The Kid LAROI,./data/STAY (with Justin Bieber),australian hip hop
Big Energy,Latto,./data/Big Energy,pop pop r&b r&b trap queen
Boyfriend,Dove Cameron,./data/Boyfriend,pop post-teen pop
Bussin,Nicki Minaj,./data/Bussin,dance pop hip pop pop pop rap queens hip hop
Get Into It (Yuh),Doja Cat,./data/Get Into It (Yuh),dance pop pop
Cocky Af,Megan Thee Stallion,./data/Cocky Af,dance pop houston rap pop trap queen
Tia Tamera (feat. Rico Nasty),Doja Cat,./data/Tia Tamera (feat. Rico Nasty),dance pop pop
Toxic,Britney Spears,./data/Toxic,dance pop pop post-teen pop
Oops (Oh My) [feat. Missy Elliott],Tweet,./data/Oops (Oh My) [feat. Missy Elliott],contemporary r&b hip hop hip pop neo soul r&b urban contemporary
Material Girl,Saucy Santana,./data/Material Girl,trap queen viral rap
Like a Boy,Ciara,./data/Like a Boy,dance pop hip pop pop post-teen pop r&b urban contemporary
SAOKO,ROSALÍA,./data/SAOKO,r&b en espanol
Megan's Piano,Megan Thee Stallion,./data/Megan's Piano,dance pop houston rap pop trap queen
Say It Right,Nelly Furtado,./data/Say It Right,canadian latin canadian pop dance pop pop pop rap
Best Friend (feat. Doja Cat),Saweetie,./data/Best Friend (feat. Doja Cat),cali rap dance pop pop pop rap r&b trap queen
Sl*t Him Out,Baby Tate,./data/Sl*t Him Out,escape room trap queen viral rap
Rodeo,City Girls,./data/Rodeo,dance pop pop pop rap r&b scam rap trap queen
Closer (feat. H.E.R.),Saweetie,./data/Closer (feat. H.E.R.),cali rap dance pop pop pop rap r&b trap queen
Do It To It,Cherish,./data/Do It To It,atl hip hop girl group hip pop r&b southern hip hop urban contemporary
Sneaky Link Shemix,Kayla Nicole,./data/Sneaky Link Shemix,trap queen viral rap
Up,Cardi B,./data/Up,dance pop pop pop rap rap
Violin (feat. Dear Silas),Cookiee Kawaii,./data/Violin (feat. Dear Silas),viral rap
Venom,Little Simz,./data/Venom,escape room trap queen
abcdefu,GAYLE,./data/abcdefu,modern alternative pop
Celebrity Skin,Doja Cat,./data/Celebrity Skin,dance pop pop
Do We Have A Problem?,Nicki Minaj,./data/Do We Have A Problem?,dance pop hip pop pop pop rap queens hip hop
Bad Girls,M.I.A.,./data/Bad Girls,dance pop escape room indietronica new rave
I Hate U,SZA,./data/I Hate U,pop r&b
Luxurious,Gwen Stefani,./data/Luxurious,dance pop hip pop pop post-teen pop urban contemporary
"break up with your girlfriend, i'm bored",Ariana Grande,"./data/break up with your girlfriend, i'm bored",dance pop pop
Gimme More,Britney Spears,./data/Gimme More,dance pop pop post-teen pop
Deepthroat,cupcakKe,./data/Deepthroat,chicago rap dance pop pop trap queen
How To Pimp A N**ga,City Girls,./data/How To Pimp A N**ga,dance pop pop pop rap r&b scam rap trap queen
Thot Shit,Megan Thee Stallion,./data/Thot Shit,dance pop houston rap pop trap queen
Money (feat. Flo Milli),Rico Nasty,./data/Money (feat. Flo Milli),dance pop dmv rap escape room pop trap queen
Hrs and Hrs,Muni Long,./data/Hrs and Hrs,indie r&b pop r&b pop rap r&b
Lick (with Megan Thee Stallion),Shenseea,./data/Lick (with Megan Thee Stallion),dancehall
Bedroom,Supahbadd,./data/Bedroom,trap queen
what it means to be a girl,EMELINE,./data/what it means to be a girl,alt z
STUPID (feat. Yung Baby Tate),Ashnikko,./data/STUPID (feat. Yung Baby Tate),electropop escape room pop
Maneater,Nelly Furtado,./data/Maneater,canadian latin canadian pop dance pop pop pop rap
Up And Down,Doja Cat,./data/Up And Down,dance pop pop
Pressure,Bree Runway,./data/Pressure,alternative r&b art pop dance pop electropop escape room hyperpop pop r&b
SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,./data/SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),afro r&b ghanaian alternative ghanaian pop
CAN'T TOUCH THIS,BIA,./data/CAN'T TOUCH THIS,escape room pop r&b rap latina trap queen
The Assignment,Tay Money,./data/The Assignment,dfw rap trap queen
Slumber Party (feat. Princess Nokia),Ashnikko,./data/Slumber Party (feat. Princess Nokia),electropop escape room pop
My Type,Saweetie,./data/My Type,cali rap dance pop pop pop rap r&b trap queen
Eat It,Megan Thee Stallion,./data/Eat It,dance pop houston rap pop trap queen
Oh Shhh,DreamDoll,./data/Oh Shhh,hip pop pop r&b trap queen
"Bills, Bills, Bills",Destiny's Child,"./data/Bills, Bills, Bills",dance pop girl group hip pop pop r&b urban contemporary
I Like Him,Princess Nokia,./data/I Like Him,escape room lgbtq+ hip hop trap queen
Boss Bitch,Doja Cat,./data/Boss Bitch,dance pop pop
Cpr,cupcakKe,./data/Cpr,chicago rap dance pop pop trap queen
WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,BIA,./data/WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,escape room pop r&b rap latina trap queen
Hit A Lic,Queen Key,./data/Hit A Lic,pop r&b trap queen
Sex With Me,Rihanna,./data/Sex With Me,barbadian pop dance pop pop pop rap urban contemporary
Friendzone,Amaria,./data/Friendzone,alternative r&b chill r&b indie r&b
Linda,Tokischa,./data/Linda,dominican pop rap latina trap dominicano
MONEY,LISA,./data/MONEY,k-pop
BBM (Bad Bitch Mentality),Charmaine,./data/BBM (Bad Bitch Mentality),trap queen
Did It On’em,Nicki Minaj,./data/Did It On’em,dance pop hip pop pop pop rap queens hip hop
Hot One,Leyla Blue,./data/Hot One,alt z
"Get It Girl (from Insecure: Music From The HBO Original Series, Season 5)",Saweetie,"./data/Get It Girl (from Insecure: Music From The HBO Original Series, Season 5)",cali rap dance pop pop pop rap r&b trap queen
"Bundles 2 (feat. Flo Milli, Taylor Girlz)",Kayla Nicole,"./data/Bundles 2 (feat. Flo Milli, Taylor Girlz)",trap queen viral rap
No Love (with SZA),Summer Walker,./data/No Love (with SZA),pop r&b
fue mejor (feat. SZA),Kali Uchis,./data/fue mejor (feat. SZA),colombian pop dance pop pop r&b
Boss Ass Bitch (with PTAF) - Remix,Nicki Minaj,./data/Boss Ass Bitch (with PTAF) - Remix,dance pop hip pop pop pop rap queens hip hop
Hush,The Marías,./data/Hush,bedroom pop indie pop la indie
Needed Me,Rihanna,./data/Needed Me,barbadian pop dance pop pop pop rap urban contemporary
Take Your Man,Mahogany Lox,./data/Take Your Man,teen pop
Wild Side (feat. Cardi B),Normani,./data/Wild Side (feat. Cardi B),dance pop pop post-teen pop r&b urban contemporary
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,"./data/34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",dance pop pop
Promiscuous,Nelly Furtado,./data/Promiscuous,canadian latin canadian pop dance pop pop pop rap
What A Shame,Leyla Blue,./data/What A Shame,alt z
Buss It,Erica Banks,./data/Buss It,trap queen
MMM MMM (feat. ATL Jacob),Kali,./data/MMM MMM (feat. ATL Jacob),viral rap
People I Don't Like,UPSAHL,./data/People I Don't Like,alt z electropop indie poptimism modern indie pop modern rock pop social media pop
I Am (feat. Flo Milli),Baby Tate,./data/I Am (feat. Flo Milli),escape room trap queen viral rap
X,Tinashe,./data/X,alternative r&b dance pop electropop hip pop metropopolis pop pop r&b pop rap post-teen pop r&b urban contemporary
abc (The Wild Remix),GAYLE,./data/abc (The Wild Remix),modern alternative pop
Get Happy (NVDES Edit) [feat. Blu DeTiger],The Knocks,./data/Get Happy (NVDES Edit) [feat. Blu DeTiger],alternative dance edm indie poptimism indietronica nu disco tropical house
In Da Getto,J Balvin,./data/In Da Getto,latin reggaeton reggaeton colombiano trap latino
Hallucinate,Dua Lipa,./data/Hallucinate,dance pop pop uk pop
Born This Way,Lady Gaga,./data/Born This Way,art pop dance pop pop
Toxic,Britney Spears,./data/Toxic,dance pop pop post-teen pop
Man's World - MUNA Remix,MARINA,./data/Man's World - MUNA Remix,art pop dance pop electropop metropopolis pop uk alternative pop
Beg For You (feat. Rina Sawayama),Charli XCX,./data/Beg For You (feat. Rina Sawayama),art pop candy pop dance pop electropop metropopolis pop post-teen pop uk pop
